"file_name","target_name_unique","target_name_concise","n_copies","ct_value"
"3 std card BG-SP_08-01-23","E.histolytica","E_histolytica",1000,25.0276205267722
"3 std card BG-SP_08-01-23","E.histolytica","E_histolytica",10000,23.353038914937
"3 std card BG-SP_08-01-23","E.histolytica","E_histolytica",1e+05,18.4384073405738
"3 std card BG-SP_08-01-23","E.intestinalis","E_intestinalis",10,30.3333887770725
"3 std card BG-SP_08-01-23","E.intestinalis","E_intestinalis",100,26.582400468442
"3 std card BG-SP_08-01-23","E.intestinalis","E_intestinalis",1000,22.8997831598477
"3 std card BG-SP_08-01-23","E.intestinalis","E_intestinalis",10000,19.3847387379004
"3 std card BG-SP_08-01-23","E.intestinalis","E_intestinalis",1e+05,15.6087612975629
"3 std card BG-SP_08-01-23","EAEC_aaiC","EAEC_aaiC",10,31.3479100260237
"3 std card BG-SP_08-01-23","EAEC_aaiC","EAEC_aaiC",100,26.4219648483513
"3 std card BG-SP_08-01-23","EAEC_aaiC","EAEC_aaiC",1000,23.4080891235739
"3 std card BG-SP_08-01-23","EAEC_aaiC","EAEC_aaiC",10000,19.5881325362383
"3 std card BG-SP_08-01-23","EAEC_aaiC","EAEC_aaiC",1e+05,16.387382155751
"3 std card BG-SP_08-01-23","EAEC_aatA","EAEC_aatA",10,30.671349639884
"3 std card BG-SP_08-01-23","EAEC_aatA","EAEC_aatA",100,26.6733491095881
"3 std card BG-SP_08-01-23","EAEC_aatA","EAEC_aatA",1000,22.9545157898492
"3 std card BG-SP_08-01-23","EAEC_aatA","EAEC_aatA",10000,19.6363121388192
"3 std card BG-SP_08-01-23","EAEC_aatA","EAEC_aatA",1e+05,15.8851594264974
"3 std card BG-SP_08-01-23","EPEC_bfpA","EPEC_bfpA",10,29.5241581093544
"3 std card BG-SP_08-01-23","EPEC_bfpA","EPEC_bfpA",100,25.9178261149404
"3 std card BG-SP_08-01-23","EPEC_bfpA","EPEC_bfpA",1000,22.2055189052111
"3 std card BG-SP_08-01-23","EPEC_bfpA","EPEC_bfpA",10000,18.4850562001162
"3 std card BG-SP_08-01-23","EPEC_bfpA","EPEC_bfpA",1e+05,14.5887294437309
"3 std card BG-SP_08-01-23","EPEC_eae","EPEC_eae",10,30.2944724348616
"3 std card BG-SP_08-01-23","EPEC_eae","EPEC_eae",100,26.4278010435918
"3 std card BG-SP_08-01-23","EPEC_eae","EPEC_eae",1000,23.3130246853991
"3 std card BG-SP_08-01-23","EPEC_eae","EPEC_eae",10000,19.5186808284823
"3 std card BG-SP_08-01-23","EPEC_eae","EPEC_eae",1e+05,15.829455440402
"3 std card BG-SP_08-01-23","ETEC_LT","ETEC_LT",10,29.9029339262854
"3 std card BG-SP_08-01-23","ETEC_LT","ETEC_LT",100,25.912562673688
"3 std card BG-SP_08-01-23","ETEC_LT","ETEC_LT",1000,22.2934433817915
"3 std card BG-SP_08-01-23","ETEC_LT","ETEC_LT",10000,18.7046183291703
"3 std card BG-SP_08-01-23","ETEC_LT","ETEC_LT",1e+05,15.1972963307948
"3 std card BG-SP_08-01-23","ETEC_STh","ETEC_STh",10,30.0616095735323
"3 std card BG-SP_08-01-23","ETEC_STh","ETEC_STh",100,26.1965716350617
"3 std card BG-SP_08-01-23","ETEC_STh","ETEC_STh",1000,21.8344828231073
"3 std card BG-SP_08-01-23","ETEC_STh","ETEC_STh",10000,18.7775245321905
"3 std card BG-SP_08-01-23","ETEC_STh","ETEC_STh",1e+05,15.6708740893417
"3 std card BG-SP_08-01-23","ETEC_STp","ETEC_STp",10,28.4882501241164
"3 std card BG-SP_08-01-23","ETEC_STp","ETEC_STp",100,25.1875445316851
"3 std card BG-SP_08-01-23","ETEC_STp","ETEC_STp",1000,21.1807083207296
"3 std card BG-SP_08-01-23","ETEC_STp","ETEC_STp",10000,17.6434255424687
"3 std card BG-SP_08-01-23","ETEC_STp","ETEC_STp",1e+05,14.3631841359114
"3 std card BG-SP_08-01-23","Giardia","Giardia",10,28.5100192496155
"3 std card BG-SP_08-01-23","Giardia","Giardia",100,24.5458520250319
"3 std card BG-SP_08-01-23","Giardia","Giardia",1000,21.2740309579084
"3 std card BG-SP_08-01-23","Giardia","Giardia",10000,17.8485589865419
"3 std card BG-SP_08-01-23","Giardia","Giardia",1e+05,14.4329251420143
"3 std card BG-SP_08-01-23","Giardia_A","Giardia_A",10,27.5862232834892
"3 std card BG-SP_08-01-23","Giardia_A","Giardia_A",100,24.0173616084182
"3 std card BG-SP_08-01-23","Giardia_A","Giardia_A",1000,20.7516407954617
"3 std card BG-SP_08-01-23","Giardia_A","Giardia_A",10000,17.2082167668307
"3 std card BG-SP_08-01-23","Giardia_A","Giardia_A",1e+05,13.735849490087
"3 std card BG-SP_08-01-23","Giardia_B","Giardia_B",10,32.0742452749325
"3 std card BG-SP_08-01-23","Giardia_B","Giardia_B",100,27.5634348474088
"3 std card BG-SP_08-01-23","Giardia_B","Giardia_B",1000,24.5672948116253
"3 std card BG-SP_08-01-23","Giardia_B","Giardia_B",10000,20.6594433446833
"3 std card BG-SP_08-01-23","Giardia_B","Giardia_B",1e+05,17.2416868525223
"3 std card BG-SP_08-01-23","H.pylori","H_pylori",10,30.4776081031142
"3 std card BG-SP_08-01-23","H.pylori","H_pylori",100,27.2483198622061
"3 std card BG-SP_08-01-23","H.pylori","H_pylori",1000,23.2610482925097
"3 std card BG-SP_08-01-23","H.pylori","H_pylori",10000,19.8812134811996
"3 std card BG-SP_08-01-23","H.pylori","H_pylori",1e+05,16.227655226339
"3 std card BG-SP_08-01-23","Isospora","Isospora",10,28.5061477471046
"3 std card BG-SP_08-01-23","Isospora","Isospora",100,24.6499851489695
"3 std card BG-SP_08-01-23","Isospora","Isospora",1000,21.9946081799693
"3 std card BG-SP_08-01-23","Isospora","Isospora",10000,17.4121726620399
"3 std card BG-SP_08-01-23","Isospora","Isospora",1e+05,14.9041797773101
"3 std card BG-SP_08-01-23","MS2","MS2_1",100,32.9404074602577
"3 std card BG-SP_08-01-23","MS2","MS2_1",1000,29.1669003621634
"3 std card BG-SP_08-01-23","MS2","MS2_1",10000,25.2598303127279
"3 std card BG-SP_08-01-23","MS2","MS2_1",1e+05,21.5225505955035
"3 std card BG-SP_08-01-23","MS2","MS2_1",1e+06,17.8622613521409
"3 std card BG-SP_08-01-23","Necator","Necator",10,31.9577762761692
"3 std card BG-SP_08-01-23","Necator","Necator",100,26.736136757101
"3 std card BG-SP_08-01-23","Necator","Necator",1000,22.7711032929131
"3 std card BG-SP_08-01-23","Necator","Necator",10000,19.1318607736861
"3 std card BG-SP_08-01-23","Necator","Necator",1e+05,15.9031218886214
"3 std card BG-SP_08-01-23","NorovirusGI","Norovirus_GI",100,30.976210465881
"3 std card BG-SP_08-01-23","NorovirusGII","Norovirus_GI",100,29.7493235824787
"3 std card BG-SP_08-01-23","NorovirusGI","Norovirus_GI",1000,26.7579151370714
"3 std card BG-SP_08-01-23","NorovirusGII","Norovirus_GI",1000,26.9478790296183
"3 std card BG-SP_08-01-23","NorovirusGI","Norovirus_GI",10000,22.8838657705904
"3 std card BG-SP_08-01-23","NorovirusGII","Norovirus_GI",10000,23.2889550040197
"3 std card BG-SP_08-01-23","NorovirusGI","Norovirus_GI",1e+05,19.0552359210862
"3 std card BG-SP_08-01-23","NorovirusGII","Norovirus_GI",1e+05,19.3548198365904
"3 std card BG-SP_08-01-23","NorovirusGI","Norovirus_GI",1e+06,15.6676126630592
"3 std card BG-SP_08-01-23","NorovirusGII","Norovirus_GI",1e+06,15.5639076981886
"3 std card BG-SP_08-01-23","Enterovirus","pan_EV",100,27.7074206301628
"3 std card BG-SP_08-01-23","Enterovirus","pan_EV",1000,24.5441447917081
"3 std card BG-SP_08-01-23","Enterovirus","pan_EV",10000,20.4979577130976
"3 std card BG-SP_08-01-23","Enterovirus","pan_EV",1e+05,18.1022904278672
"3 std card BG-SP_08-01-23","Enterovirus","pan_EV",1e+06,12.3164393783357
"3 std card BG-SP_08-01-23","PhHV","PhHV_1",10,27.9902273622852
"3 std card BG-SP_08-01-23","PhHV","PhHV_1",100,25.1286401469257
"3 std card BG-SP_08-01-23","PhHV","PhHV_1",1000,21.285770965126
"3 std card BG-SP_08-01-23","PhHV","PhHV_1",10000,18.8378709209154
"3 std card BG-SP_08-01-23","PhHV","PhHV_1",1e+05,14.3830325577428
"3 std card BG-SP_08-01-23","Rotavirus","Rotavirus",100,32.6674743500858
"3 std card BG-SP_08-01-23","Rotavirus","Rotavirus",1000,28.266889110422
"3 std card BG-SP_08-01-23","Rotavirus","Rotavirus",10000,24.7167432471449
"3 std card BG-SP_08-01-23","Rotavirus","Rotavirus",1e+05,20.529100259627
"3 std card BG-SP_08-01-23","Rotavirus","Rotavirus",1e+06,16.8197547278376
"3 std card BG-SP_08-01-23","Salmonella","Salmonella",10,29.7629479618878
"3 std card BG-SP_08-01-23","Salmonella","Salmonella",100,26.3801997030506
"3 std card BG-SP_08-01-23","Salmonella","Salmonella",1000,22.4193331472655
"3 std card BG-SP_08-01-23","Salmonella","Salmonella",10000,19.1319275961298
"3 std card BG-SP_08-01-23","Salmonella","Salmonella",1e+05,15.3301017181772
"3 std card BG-SP_08-01-23","Sapovirus","Sapovirus",100,30.3470474988214
"3 std card BG-SP_08-01-23","Sapovirus","Sapovirus",1000,26.2751812951764
"3 std card BG-SP_08-01-23","Sapovirus","Sapovirus",10000,21.8801457115873
"3 std card BG-SP_08-01-23","Sapovirus","Sapovirus",1e+05,18.3967944533433
"3 std card BG-SP_08-01-23","Sapovirus","Sapovirus",1e+06,15.4008430061465
"3 std card BG-SP_08-01-23","Shigella&EIEC","Shigella_EIEC",10,30.4514982128675
"3 std card BG-SP_08-01-23","Shigella&EIEC","Shigella_EIEC",100,26.7664455969962
"3 std card BG-SP_08-01-23","Shigella&EIEC","Shigella_EIEC",1000,22.9796444085272
"3 std card BG-SP_08-01-23","Shigella&EIEC","Shigella_EIEC",10000,18.9801460169641
"3 std card BG-SP_08-01-23","Shigella&EIEC","Shigella_EIEC",1e+05,15.7491976923372
"3 std card BG-SP_08-01-23","STEC_stx1","STEC_stx1",10,30.4414393844735
"3 std card BG-SP_08-01-23","STEC_stx1","STEC_stx1",100,26.7022617597903
"3 std card BG-SP_08-01-23","STEC_stx1","STEC_stx1",1000,22.7466938447026
"3 std card BG-SP_08-01-23","STEC_stx1","STEC_stx1",10000,19.1132468248914
"3 std card BG-SP_08-01-23","STEC_stx1","STEC_stx1",1e+05,15.6421715767358
"3 std card BG-SP_08-01-23","STEC_stx2","STEC_stx2",10,29.7724889606975
"3 std card BG-SP_08-01-23","STEC_stx2","STEC_stx2",100,26.2215590286682
"3 std card BG-SP_08-01-23","STEC_stx2","STEC_stx2",1000,22.7082737116331
"3 std card BG-SP_08-01-23","STEC_stx2","STEC_stx2",10000,19.2309047581268
"3 std card BG-SP_08-01-23","STEC_stx2","STEC_stx2",1e+05,15.7994699890392
"3 std card BG-SP_08-01-23","Strongyloides","Strongyloides",10,28.1752080250855
"3 std card BG-SP_08-01-23","Strongyloides","Strongyloides",100,24.2828320881327
"3 std card BG-SP_08-01-23","Strongyloides","Strongyloides",1000,20.4484555461956
"3 std card BG-SP_08-01-23","Strongyloides","Strongyloides",10000,16.9521334973569
"3 std card BG-SP_08-01-23","Strongyloides","Strongyloides",1e+05,14.2286627809883
"3 std card BG-SP_08-01-23","Trichuris","Trichuris",10,31.1728949601425
"3 std card BG-SP_08-01-23","Trichuris","Trichuris",100,27.4357169862572
"3 std card BG-SP_08-01-23","Trichuris","Trichuris",1000,24.1856482228704
"3 std card BG-SP_08-01-23","Trichuris","Trichuris",10000,20.6978498616918
"3 std card BG-SP_08-01-23","Trichuris","Trichuris",1e+05,16.0773749314853
"3 std card BG-SP_08-01-23","V.cholerae","V_cholerae",10,29.3130578442446
"3 std card BG-SP_08-01-23","V.cholerae","V_cholerae",100,25.4109632600172
"3 std card BG-SP_08-01-23","V.cholerae","V_cholerae",1000,22.1177900536986
"3 std card BG-SP_08-01-23","V.cholerae","V_cholerae",10000,18.1578979408216
"3 std card BG-SP_08-01-23","V.cholerae","V_cholerae",1e+05,15.2612044601917
"KEPS_Std_corrected_08-01-23","Adenovirus_40-41","Adenovirus_40_41",0.1,NA
"KEPS_Std_corrected_08-01-23","Adenovirus_40-41","Adenovirus_40_41",1,NA
"KEPS_Std_corrected_08-01-23","Adenovirus_40-41","Adenovirus_40_41",10,32.8745737231946
"KEPS_Std_corrected_08-01-23","Adenovirus_40-41","Adenovirus_40_41",100,30.5912916249867
"KEPS_Std_corrected_08-01-23","Adenovirus_40-41","Adenovirus_40_41",1000,27.6682351851311
"KEPS_Std_corrected_08-01-23","Adenovirus_40-41","Adenovirus_40_41",10000,23.9994709171309
"KEPS_Std_corrected_08-01-23","Adenovirus_40-41","Adenovirus_40_41",1e+05,20.5629144776282
"KEPS_Std_corrected_08-01-23","AFR-WPV3","AFR_WPV3",20,31.8634525119384
"KEPS_Std_corrected_08-01-23","AFR-WPV3","AFR_WPV3",200,28.6960171871954
"KEPS_Std_corrected_08-01-23","AFR-WPV3","AFR_WPV3",2000,25.7551778031552
"KEPS_Std_corrected_08-01-23","AFR-WPV3","AFR_WPV3",20000,22.5007587906139
"KEPS_Std_corrected_08-01-23","AFR-WPV3","AFR_WPV3",2e+05,19.938107492741
"KEPS_Std_corrected_08-01-23","AFR-WPV3","AFR_WPV3",NA,34.6569213867188
"KEPS_Std_corrected_08-01-23","AFR-WPV3","AFR_WPV3",NA,NA
"KEPS_Std_corrected_08-01-23","AFR-WPV3-mdf","AFR_WPV3_mdf",20,31.9995467546239
"KEPS_Std_corrected_08-01-23","AFR-WPV3-mdf","AFR_WPV3_mdf",200,28.5253378172353
"KEPS_Std_corrected_08-01-23","AFR-WPV3-mdf","AFR_WPV3_mdf",2000,25.141247298531
"KEPS_Std_corrected_08-01-23","AFR-WPV3-mdf","AFR_WPV3_mdf",20000,21.8519969206915
"KEPS_Std_corrected_08-01-23","AFR-WPV3-mdf","AFR_WPV3_mdf",2e+05,18.6170715999496
"KEPS_Std_corrected_08-01-23","AFR-WPV3-mdf","AFR_WPV3_mdf",NA,NA
"KEPS_Std_corrected_08-01-23","AFR-WPV3-mdf","AFR_WPV3_mdf",NA,NA
"KEPS_Std_corrected_08-01-23","C.difficile","C_difficile",0.1,35.629322052002
"KEPS_Std_corrected_08-01-23","C.difficile","C_difficile",1,NA
"KEPS_Std_corrected_08-01-23","C.difficile","C_difficile",10,32.5923341085706
"KEPS_Std_corrected_08-01-23","C.difficile","C_difficile",100,28.8476664719257
"KEPS_Std_corrected_08-01-23","C.difficile","C_difficile",1000,24.8102922191886
"KEPS_Std_corrected_08-01-23","C.difficile","C_difficile",10000,21.8324264650294
"KEPS_Std_corrected_08-01-23","C.difficile","C_difficile",1e+05,17.8617954824079
"KEPS_Std_corrected_08-01-23","C.jejuni-coli","C_jejuni_coli",0.1,NA
"KEPS_Std_corrected_08-01-23","C.jejuni-coli","C_jejuni_coli",1,NA
"KEPS_Std_corrected_08-01-23","C.jejuni-coli","C_jejuni_coli",10,34.9658439273886
"KEPS_Std_corrected_08-01-23","C.jejuni-coli","C_jejuni_coli",100,30.3974681186675
"KEPS_Std_corrected_08-01-23","C.jejuni-coli","C_jejuni_coli",1000,26.938628688318
"KEPS_Std_corrected_08-01-23","C.jejuni-coli","C_jejuni_coli",10000,23.2849496000171
"KEPS_Std_corrected_08-01-23","C.jejuni-coli","C_jejuni_coli",1e+05,20.0935076577927
"KEPS_Std_corrected_08-01-23","Campylobacter-16S","Campylobacter_16S",0.1,NA
"KEPS_Std_corrected_08-01-23","Campylobacter-16S","Campylobacter_16S",1,32.8690574655885
"KEPS_Std_corrected_08-01-23","Campylobacter-16S","Campylobacter_16S",10,32.1092187796229
"KEPS_Std_corrected_08-01-23","Campylobacter-16S","Campylobacter_16S",100,28.2203252598404
"KEPS_Std_corrected_08-01-23","Campylobacter-16S","Campylobacter_16S",1000,24.749865341393
"KEPS_Std_corrected_08-01-23","Campylobacter-16S","Campylobacter_16S",10000,21.1877150629771
"KEPS_Std_corrected_08-01-23","Campylobacter-16S","Campylobacter_16S",1e+05,17.8616087635859
"KEPS_Std_corrected_08-01-23","Cryptosporidium_CowP","Cryptosporidium_CowP",0.1,36.2600746154785
"KEPS_Std_corrected_08-01-23","Cryptosporidium_CowP","Cryptosporidium_CowP",1,35.3503198727726
"KEPS_Std_corrected_08-01-23","Cryptosporidium_CowP","Cryptosporidium_CowP",10,31.4098990479792
"KEPS_Std_corrected_08-01-23","Cryptosporidium_CowP","Cryptosporidium_CowP",100,27.8219448992817
"KEPS_Std_corrected_08-01-23","Cryptosporidium_CowP","Cryptosporidium_CowP",1000,24.2332653111443
"KEPS_Std_corrected_08-01-23","Cryptosporidium_CowP","Cryptosporidium_CowP",10000,20.6710428412198
"KEPS_Std_corrected_08-01-23","Cryptosporidium_CowP","Cryptosporidium_CowP",1e+05,17.6429556471614
"KEPS_Std_corrected_08-01-23","E.histolytica","E_histolytica",0.1,NA
"KEPS_Std_corrected_08-01-23","E.histolytica","E_histolytica",1,NA
"KEPS_Std_corrected_08-01-23","E.histolytica","E_histolytica",10,34.6648340534766
"KEPS_Std_corrected_08-01-23","E.histolytica","E_histolytica",100,31.5756706275009
"KEPS_Std_corrected_08-01-23","E.histolytica","E_histolytica",1000,27.7298694361809
"KEPS_Std_corrected_08-01-23","E.histolytica","E_histolytica",10000,24.6767140674139
"KEPS_Std_corrected_08-01-23","E.histolytica","E_histolytica",1e+05,21.3230685594738
"KEPS_Std_corrected_08-01-23","EAEC_aaiC","EAEC_aaiC",0.1,NA
"KEPS_Std_corrected_08-01-23","EAEC_aaiC","EAEC_aaiC",1,NA
"KEPS_Std_corrected_08-01-23","EAEC_aaiC","EAEC_aaiC",10,33.7059108041044
"KEPS_Std_corrected_08-01-23","EAEC_aaiC","EAEC_aaiC",100,29.2689067897543
"KEPS_Std_corrected_08-01-23","EAEC_aaiC","EAEC_aaiC",1000,26.4321893224114
"KEPS_Std_corrected_08-01-23","EAEC_aaiC","EAEC_aaiC",10000,22.9368134262401
"KEPS_Std_corrected_08-01-23","EAEC_aaiC","EAEC_aaiC",1e+05,19.6006767558976
"KEPS_Std_corrected_08-01-23","EAEC_aatA","EAEC_aatA",0.1,NA
"KEPS_Std_corrected_08-01-23","EAEC_aatA","EAEC_aatA",1,NA
"KEPS_Std_corrected_08-01-23","EAEC_aatA","EAEC_aatA",10,34.5795474366171
"KEPS_Std_corrected_08-01-23","EAEC_aatA","EAEC_aatA",100,29.6034922999147
"KEPS_Std_corrected_08-01-23","EAEC_aatA","EAEC_aatA",1000,26.2779197686097
"KEPS_Std_corrected_08-01-23","EAEC_aatA","EAEC_aatA",10000,22.9351826108475
"KEPS_Std_corrected_08-01-23","EAEC_aatA","EAEC_aatA",1e+05,19.188654848296
"KEPS_Std_corrected_08-01-23","EPEC-bfpA","EPEC_bfpA",0.1,NA
"KEPS_Std_corrected_08-01-23","EPEC-bfpA","EPEC_bfpA",1,NA
"KEPS_Std_corrected_08-01-23","EPEC-bfpA","EPEC_bfpA",10,32.8598327636719
"KEPS_Std_corrected_08-01-23","EPEC-bfpA","EPEC_bfpA",100,29.4165671951991
"KEPS_Std_corrected_08-01-23","EPEC-bfpA","EPEC_bfpA",1000,25.807582132616
"KEPS_Std_corrected_08-01-23","EPEC-bfpA","EPEC_bfpA",10000,22.3942077398946
"KEPS_Std_corrected_08-01-23","EPEC-bfpA","EPEC_bfpA",1e+05,18.7795972006033
"KEPS_Std_corrected_08-01-23","EPEC_eae","EPEC_eae",0.1,NA
"KEPS_Std_corrected_08-01-23","EPEC_eae","EPEC_eae",1,33.179126739502
"KEPS_Std_corrected_08-01-23","EPEC_eae","EPEC_eae",10,33.3629110396598
"KEPS_Std_corrected_08-01-23","EPEC_eae","EPEC_eae",100,29.29005489082
"KEPS_Std_corrected_08-01-23","EPEC_eae","EPEC_eae",1000,25.9606703940357
"KEPS_Std_corrected_08-01-23","EPEC_eae","EPEC_eae",10000,22.5589185776792
"KEPS_Std_corrected_08-01-23","EPEC_eae","EPEC_eae",1e+05,18.9649860065374
"KEPS_Std_corrected_08-01-23","ETEC_LT","ETEC_LT",0.1,NA
"KEPS_Std_corrected_08-01-23","ETEC_LT","ETEC_LT",1,NA
"KEPS_Std_corrected_08-01-23","ETEC_LT","ETEC_LT",10,35.670167410729
"KEPS_Std_corrected_08-01-23","ETEC_LT","ETEC_LT",100,29.9427180659031
"KEPS_Std_corrected_08-01-23","ETEC_LT","ETEC_LT",1000,26.0953814061819
"KEPS_Std_corrected_08-01-23","ETEC_LT","ETEC_LT",10000,22.9162258654582
"KEPS_Std_corrected_08-01-23","ETEC_LT","ETEC_LT",1e+05,19.1857413937666
"KEPS_Std_corrected_08-01-23","ETEC_STh","ETEC_STh",0.1,NA
"KEPS_Std_corrected_08-01-23","ETEC_STh","ETEC_STh",1,34.4342002868652
"KEPS_Std_corrected_08-01-23","ETEC_STh","ETEC_STh",10,34.2440683428017
"KEPS_Std_corrected_08-01-23","ETEC_STh","ETEC_STh",100,30.4269026047199
